阿东团队  招募特约经销...,1,"[(114.349319, 30.536818)]"
【居里护肤】细数当前经典国货，价格亲民护肤毫不逊色,1,"[(114.23866, 30.57569)]"
协和医院门诊部,2,"[(114.276024, 30.584364), (114.276024, 30.584364)]"
元祖国美店,1,"[(114.405853, 30.62887)]"
静幽路,2,"[(114.210098, 30.5193), (114.206299, 30.519699)]"
星巴克(大润发店),1,"[(114.266306, 30.610078)]"
李成烈0827生日快乐,2,"[(114.14625, 30.64043), (114.15876, 30.63986)]"
龙泉山风景区,3,"[(114.514336, 30.408192), (114.51433568, 30.40819235), (114.51433568, 30.40819235)]"
"高底薪,高提诚聘请销售精英",1,"[(114.301201, 30.6113)]"
百变小樱,1,"[(114.185935, 30.612457)]"
飞虹大道,30,"[(114.160004, 30.511999), (114.165802, 30.5179), (114.157204, 30.5135), (114.168701, 30.5163), (114.165901, 30.5184), (114.16296, 30.51888), (114.1607, 30.51818), (114.1639, 30.51793), (114.157402, 30.5152), (114.15908, 30.51439), (114.15907, 30.51437), (114.16153, 30.5187), (114.15866, 30.514146), (114.15914, 30.51746), (114.158203, 30.5138), (114.157303, 30.5152), (114.16428, 30.51675), (114.157501, 30.5152), (114.16241, 30.51895), (114.15659, 30.51379), (114.169098, 30.5173), (114.16373, 30.51887), (114.165344, 30.517625), (114.16404, 30.51794), (114.15965, 30.51771), (114.169899, 30.518101), (114.16096, 30.5091), (114.171501, 30.517599), (114.16743, 30.51922), (114.15919, 30.51624)]"
翠華港式茶餐廳,2,"[(114.296051, 30.594208), (114.296051, 30.594208)]"
富安街公交站,1,"[(114.313683, 30.502081)]"
老街烧烤,8,"[(114.166794, 30.497173), (114.289299, 30.580595), (114.267891, 30.592472), (114.330788, 30.504419), (114.289154, 30.583725), (114.289306, 30.580562), (114.40323, 30.63863), (114.289154, 30.583725)]"
武汉摩尔城,46,"[(114.207954, 30.558529), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.207954, 30.558529), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.207954, 30.558529), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426), (114.207954, 30.558529), (114.207954, 30.558529), (114.20795172, 30.558528426), (114.20795172, 30.558528426)]"
武汉钢铁(集团)公司总部,2,"[(114.43919, 30.63184), (114.439194, 30.63184)]"
保利香槟国际,2,"[(114.219765, 30.586185), (114.219765, 30.586185)]"
国际三街,1,"[(114.41707, 30.46332)]"
武汉7频道我要拍电影,1,"[(114.269501, 30.552601)]"
谷尚居,1,"[(114.433472, 30.450788)]"
红刚城ATT潮流百货一楼,1,"[(114.394424, 30.6399)]"
虾皇田鸡,1,"[(114.315399, 30.512341)]"
华中科技大学启明学院(亮胜楼),1,"[(114.432237679, 30.511280969)]"
清江山水,10,"[(114.401703, 30.475941), (114.401703, 30.475941), (114.401703, 30.475941), (114.40169929, 30.475940262), (114.40169929, 30.475940262), (114.40169929, 30.475940262), (114.40169929, 30.475940262), (114.40169929, 30.475940262), (114.401703, 30.475941), (114.40169929, 30.475940262)]"
武汉碧桂园凤凰酒店,12,"[(114.10257093, 30.346841788), (114.10257093, 30.346841788), (114.10257, 30.346842), (114.10257093, 30.346841788), (114.10257093, 30.346841788), (114.10257093, 30.346841788), (114.10257, 30.346842), (114.10257, 30.346842), (114.10257, 30.346842), (114.10257093, 30.346841788), (114.10257093, 30.346841788), (114.10257093, 30.346841788)]"
昆凌生日快乐,1,"[(114.344788, 30.547119)]"
战锅策创意火锅餐厅 汉阳...,1,"[(114.2083619, 30.5578329)]"
江泰路,28,"[(114.2892, 30.506399), (114.291603, 30.509199), (114.292603, 30.5089), (114.292603, 30.506201), (114.291702, 30.5112), (114.293404, 30.508101), (114.29474, 30.50778), (114.290298, 30.5068), (114.292801, 30.507), (114.292702, 30.5079), (114.296402, 30.506599), (114.292503, 30.5068), (114.295403, 30.506701), (114.290802, 30.508699), (114.29632, 30.50645), (114.290802, 30.5086), (114.293999, 30.5068), (114.292503, 30.511101), (114.289497, 30.509701), (114.293701, 30.5077), (114.289703, 30.5105), (114.292397, 30.507299), (114.289497, 30.5114), (114.29342, 30.50581), (114.292702, 30.510401), (114.292702, 30.51), (114.290604, 30.509199), (114.290466, 30.505867)]"
湖锦酒楼正银国宴店,8,"[(114.271011, 30.599569), (114.271011, 30.599569), (114.27101, 30.59957), (114.271011, 30.599569), (114.271011, 30.599569), (114.27101, 30.59957), (114.271011, 30.599569), (114.271011, 30.599569)]"
猫的天空之城,4,"[(114.404327, 30.50634), (114.404327, 30.50634), (114.404327, 30.50634), (114.404327, 30.50634)]"
白鹭街,12,"[(114.3435, 30.55319), (114.34902, 30.55184), (114.35039, 30.55083), (114.344398, 30.552299), (114.34358, 30.55328), (114.344704, 30.5529), (114.346001, 30.5518), (114.35113, 30.54791), (114.35046, 30.55024), (114.342697, 30.551901), (114.34428, 30.55384), (114.34429, 30.55384)]"
民生烤虾,1,"[(114.292282, 30.575359)]"
中南国际城D座,1,"[(114.329002, 30.5338)]"
金韩宫韩国烧烤 群光广场店,3,"[(114.355278, 30.525721), (114.355278, 30.525721), (114.355278, 30.525721)]"
凯德广场,7,"[(114.271187, 30.575768), (114.336784, 30.547457), (114.271187, 30.575768), (114.261536, 30.571823), (114.271187, 30.575768), (114.271187, 30.575768), (114.269417, 30.631512)]"
八古墩西四巷,11,"[(114.267502, 30.6213), (114.265297, 30.6227), (114.264297, 30.6227), (114.266197, 30.6224), (114.268997, 30.6222), (114.2687, 30.6222), (114.267502, 30.621799), (114.26626, 30.62311), (114.265297, 30.6224), (114.265503, 30.622601), (114.265602, 30.622601)]"
古风路,4,"[(114.185799, 30.590099), (114.185699, 30.591299), (114.18379, 30.58876), (114.18349, 30.58956)]"
新浪湖北,1,"[(114.290756, 30.584591)]"
佳源花都小区,2,"[(114.4461103, 30.47721788), (114.446114, 30.477219)]"
李是蜜蜂易生中最美丽的峰景,1,"[(114.037598, 30.427971)]"
王府井酒店(金桥港湾店),3,"[(114.264, 30.5286), (114.264, 30.528601), (114.264, 30.528601)]"
建新花园,1,"[(114.034073, 30.574381)]"
新加坡南洋国际电影艺术学...,1,"[(114.339211, 30.530689)]"
商贸四街,1,"[(114.303383, 30.66111)]"
汉街万达广场,26,"[(114.343841, 30.554821), (114.337006, 30.555805), (114.337006, 30.555805), (114.337989, 30.557382), (114.33799, 30.557383), (114.337005, 30.555805), (114.337005, 30.555805), (114.337005, 30.555805), (114.337006, 30.555805), (114.337005, 30.555805), (114.337006, 30.555805), (114.337005, 30.555805), (114.337989, 30.557382), (114.337005, 30.555805), (114.337005, 30.555805), (114.33754, 30.556118), (114.337006, 30.555805), (114.337989, 30.557382), (114.343842, 30.554821), (114.337006, 30.555805), (114.337005, 30.555805), (114.337005, 30.555805), (114.337005, 30.555805), (114.33799, 30.557383), (114.337005, 30.555805), (114.337005, 30.555805)]"
中南电力设计院,1,"[(114.328476, 30.543768)]"
茶港路,6,"[(114.35626, 30.54045), (114.356819, 30.538883), (114.354599, 30.5404), (114.35544, 30.54021), (114.35743, 30.53996), (114.3572, 30.54025)]"
武昌火车站VIP候车厅,2,"[(114.317825, 30.528507), (114.31782819, 30.5285064917)]"
天鹅湖山庄,1,"[(114.170303, 30.50716)]"
同行四年，真爱一生,2,"[(114.4166, 30.64804), (114.3144, 30.90498)]"
昙华林艺术区,1,"[(114.31678, 30.547098)]"
海底捞火锅(凯德广场店),33,"[(114.269065, 30.569383), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269065, 30.569383), (114.269066, 30.569384), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384), (114.269065, 30.569383), (114.269066, 30.569384)]"
spring coffee,1,"[(114.337242, 30.55554)]"
顾里生日快乐,1,"[(114.300331, 30.547916)]"
蔡家田,8,"[(114.28018, 30.61866), (114.28018, 30.61866), (114.280182, 30.61866), (114.28018, 30.61866), (114.28018, 30.61866), (114.28018, 30.61866), (114.28018, 30.61866), (114.280182, 30.61866)]"
盘龙城-摩卡小镇,1,"[(114.246225, 30.710146)]"
青石桥路,3,"[(114.26925, 30.54596), (114.2694, 30.54443), (114.26956, 30.54521)]"
武汉市公安局东西湖区分局,1,"[(114.14698, 30.62917)]"
同鑫花园,2,"[(114.30088, 30.64715), (114.30088, 30.64715)]"
理工园三路,2,"[(114.39751, 30.4447), (114.396202, 30.445499)]"
卜蜂莲花(武珞路店),2,"[(114.336662, 30.531509), (114.33666, 30.53151)]"
武汉虎泉青年酒店,1,"[(114.369041, 30.514025)]"
我在东湖学院等你,2,"[(114.31587, 30.42059), (114.31828, 30.4242)]"
看我剪刀手,1,"[(114.33861, 30.55103)]"
当代学生公寓,1,"[(114.397338867, 30.4945201874)]"
投资大厦,1,"[(114.27962, 30.60182)]"
晒肌肉大赛,1,"[(114.256699, 30.573299)]"
武金堤公路,21,"[(114.2966, 30.522699), (114.29117, 30.51995), (114.2923, 30.5193), (114.306503, 30.519199), (114.30053, 30.52276), (114.30024, 30.52196), (114.292099, 30.516899), (114.29298, 30.52393), (114.294098, 30.523199), (114.295052, 30.52253), (114.296501, 30.522699), (114.3039, 30.52046), (114.30275, 30.52147), (114.30671, 30.51901), (114.29714, 30.52219), (114.297203, 30.5228), (114.306396, 30.5196), (114.29338, 30.5235), (114.2967, 30.5228), (114.30337, 30.52047), (114.291496, 30.520201)]"
武汉华侨城玛雅海滩酒店,1,"[(114.404282, 30.592676)]"
重庆富桥,1,"[(114.17832, 30.5143)]"
武汉魅力船说音乐餐吧,1,"[(114.407051, 30.502748)]"
泛海国际中心,1,"[(114.25334, 30.59848)]"
珞狮南路,9,"[(114.337601, 30.4828), (114.349045, 30.508261), (114.336403, 30.482901), (114.33831, 30.48278), (114.33919, 30.48004), (114.33796, 30.48194), (114.33638, 30.48306), (114.33782, 30.48338), (114.33708, 30.4833)]"
玛莎英皇(崇文广场店),1,"[(114.342796, 30.510197)]"
武汉市新洲区,6,"[(114.719803, 30.6733), (114.67061, 30.82105), (114.680801, 30.828501), (114.675003, 30.820601), (114.915657, 30.83056), (114.68258, 30.83439)]"
湖北省 武汉市 市民之家,1,"[(114.295783, 30.660602)]"
中国电信武汉市硚口区电信局,1,"[(114.20998, 30.59164)]"
哈根达斯,2,"[(114.401848, 30.506113), (114.268966, 30.569427)]"
江汉大学武昌校区,1,"[(114.2724, 30.48014)]"
寿康北路,1,"[(114.29897, 30.53703)]"
碧玺别墅会所,2,"[(114.26864, 30.55527), (114.26864, 30.55527)]"
龙王庙公园,1,"[(114.29115, 30.56692)]"
华中科技大学南大门,1,"[(114.413553523, 30.5072467596)]"
华中电脑数码城,1,"[(114.36204528, 30.523563385)]"
内环路,13,"[(114.24431, 30.63817), (114.24535, 30.63801), (114.24685, 30.63879), (114.24793, 30.64054), (114.247253, 30.637671), (114.247598, 30.637715), (114.24619, 30.64032), (114.24729, 30.64059), (114.24645, 30.64023), (114.24667, 30.63875), (114.24766, 30.63887), (114.24668, 30.64075), (114.24619, 30.64052)]"
武莲路,21,"[(114.328254, 30.522043), (114.324997, 30.5242), (114.32284, 30.52122), (114.325401, 30.5242), (114.32818, 30.52172), (114.323502, 30.5215), (114.329597, 30.5243), (114.32504, 30.52093), (114.32834, 30.52282), (114.328598, 30.5242), (114.32418, 30.52039), (114.325111, 30.521875), (114.323402, 30.522499), (114.324607, 30.522027), (114.327797, 30.521299), (114.32814, 30.52213), (114.327103, 30.5221), (114.32431, 30.5206), (114.326401, 30.5243), (114.32305, 30.52054), (114.322701, 30.521999)]"
曹三丰Joe0821生日快乐,2,"[(114.3311, 30.5322), (114.43868, 30.41773)]"
泡沫剧(武汉天地店),1,"[(114.313004, 30.606501)]"
浪漫七夕 夏日特惠,1,"[(114.328598, 30.5371)]"
朝阳路,8,"[(114.264999, 30.544001), (114.26456, 30.5448), (114.26593, 30.5436), (114.26458, 30.54362), (114.2643, 30.54474), (114.26425, 30.54384), (114.260696, 30.543501), (114.26399, 30.54384)]"
星巴克(群光店),8,"[(114.35576, 30.52561), (114.355759, 30.52561), (114.35576, 30.52561), (114.35576, 30.52561), (114.35576, 30.52561), (114.355759, 30.52561), (114.355759, 30.52561), (114.355759, 30.52561)]"
凯迪大道,6,"[(114.37845, 30.4033), (114.37781, 30.40348), (114.37843, 30.40324), (114.37609, 30.40263), (114.377907, 30.40341), (114.37754, 30.40359)]"
金逸影城中南店,3,"[(114.326286, 30.536575), (114.326289, 30.536575), (114.326286, 30.536575)]"
和夏天说再见,3,"[(114.355499, 30.5243), (114.27246, 30.47519), (114.360245158, 30.5749558971)]"
工农路,23,"[(114.04153, 30.57645), (114.172203, 30.609619), (114.17487, 30.60851), (114.166611, 30.61124), (114.166655, 30.61158), (114.16028, 30.61831), (114.17475, 30.60858), (114.037598, 30.584299), (114.037598, 30.5842), (114.04075, 30.58451), (114.165298, 30.614135), (114.04148, 30.57669), (114.17913, 30.606521), (114.173698, 30.610399), (114.1675, 30.61063), (114.18216, 30.60355), (114.04447, 30.57936), (114.18212, 30.60449), (114.04351, 30.58207), (114.04426, 30.57892), (114.04152, 30.57637), (114.18157, 30.60791), (114.04208, 30.57524)]"
中南剧场,9,"[(114.298592, 30.596439), (114.298592, 30.596439), (114.298592, 30.596439), (114.298592, 30.596439), (114.298592, 30.596439), (114.298592, 30.596439), (114.29859, 30.59644), (114.298592, 30.596439), (114.29859, 30.59644)]"
瑞安阳光酒店,1,"[(114.30883, 30.5331)]"
coffee in bus,2,"[(114.37726, 30.50984), (114.377258, 30.50984)]"
阳光钱柜KTV,5,"[(114.342201, 30.539534), (114.342201, 30.539534), (114.342201, 30.539534), (114.342201, 30.539534), (114.342201, 30.539534)]"
大桥局,1,"[(114.272453, 30.551188)]"
守护贝儿健康成长,1,"[(114.364502, 30.612499)]"
金槐路,4,"[(114.13884, 30.3319), (114.137604, 30.330299), (114.13797, 30.33297), (114.13396, 30.32991)]"
香江花园(二号门),1,"[(114.273811, 30.61451)]"
校园南路,8,"[(114.36457, 30.54184), (114.36323, 30.54188), (114.365997, 30.54207), (114.361298, 30.5406), (114.365783, 30.542236), (114.360001, 30.541901), (114.359, 30.54067), (114.361801, 30.542)]"
莫泰武汉复兴店,1,"[(114.24011, 30.60688)]"
静安上城,2,"[(114.320836, 30.52378), (114.320836, 30.52378)]"
紫阳公园,1,"[(114.304848, 30.533211)]"
丽华苑(正门),1,"[(114.362221, 30.59746)]"
大智路,34,"[(114.29465, 30.59029), (114.294899, 30.5891), (114.295127, 30.589214), (114.29526, 30.59276), (114.29543, 30.58727), (114.295197, 30.588085), (114.29519579, 30.588084225), (114.29569, 30.58818), (114.295197, 30.5916), (114.295197, 30.5916), (114.29462, 30.59011), (114.29585, 30.58823), (114.295898, 30.5898), (114.295097, 30.5893), (114.295097, 30.5916), (114.295097, 30.5916), (114.2948, 30.58784), (114.295197, 30.588085), (114.294566, 30.591753), (114.29481, 30.59064), (114.295403, 30.5875), (114.29493, 30.59016), (114.29563, 30.58776), (114.29458, 30.5878), (114.29478, 30.58951), (114.29569, 30.58818), (114.29546, 30.58804), (114.294601, 30.5879), (114.29513, 30.58912), (114.295197, 30.588085), (114.295197, 30.5916), (114.295502, 30.589399), (114.29502, 30.58736), (114.294899, 30.5917)]"
招商公园1872,2,"[(114.226562, 30.533737), (114.226562, 30.533737)]"
百步亭花园酒店,1,"[(114.31845, 30.64567)]"
宝利金国际广场,2,"[(114.28948974, 30.572130203), (114.28948974, 30.572130203)]"
八方路,9,"[(114.12235, 30.62344), (114.123497, 30.615), (114.125397, 30.6112), (114.12347, 30.62293), (114.124702, 30.621901), (114.12382, 30.61864), (114.123596, 30.619101), (114.125999, 30.618999), (114.124603, 30.6113)]"
菱角湖万达,3,"[(114.285507, 30.602581), (114.285507, 30.602581), (114.308952, 30.652636)]"
无死角男神,7,"[(114.267502, 30.597651), (114.31927, 30.65446), (114.37681, 30.60876), (114.43967, 30.43174), (114.15574, 30.64196), (114.27607, 30.70757), (114.25256, 30.6449)]"
武汉市武昌江滩,1,"[(114.303573, 30.560356)]"
霆鋒一生一世快樂,1,"[(114.343903, 30.5068)]"
大声说爱，0元拥有sugar2,1,"[(114.31862, 30.62945)]"
必胜客菱角湖万达店,1,"[(114.26879679, 30.610510785)]"
建新路,1,"[(114.33957, 30.60381)]"
感觉哪个明星萌萌哒,7,"[(114.247803, 30.631001), (114.38026, 30.61608), (114.339272, 30.509529), (114.285988, 30.61713), (114.029251, 30.582081), (114.25726, 30.643), (114.28146, 30.57814)]"
张公山寨风景区,6,"[(114.50189, 30.58821), (114.50189, 30.58821), (114.501892, 30.588209), (114.501892, 30.588209), (114.501892, 30.588209), (114.50189, 30.58821)]"
积木宝贝国际早教武汉中心,1,"[(114.328987, 30.499886)]"
武昌火车站动车组候车厅,2,"[(114.31791347, 30.52863621), (114.317917, 30.528637)]"
武汉音乐学院,48,"[(114.295631, 30.538919), (114.295631, 30.538919), (114.29563, 30.53892), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.29563, 30.53892), (114.29563, 30.53892), (114.29563, 30.53892), (114.29563, 30.53892), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.295631, 30.538919), (114.29563, 30.53892), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919), (114.292721, 30.546499), (114.29563, 30.53892), (114.29563, 30.53892), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.29563, 30.53892), (114.29563, 30.53892), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.29563, 30.53892), (114.295631, 30.538919), (114.295631, 30.538919)]"
万松园路西园,9,"[(114.268059, 30.585281), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268056791, 30.5852811556), (114.268059, 30.585281)]"
说给自己的话，学会给自己洗脑。,1,"[(114.15293, 30.62258)]"
泰源轻纺城A座,1,"[(114.28346, 30.57129)]"
天河机场T2航站楼,1,"[(114.304901, 30.61043)]"
长江船舶设计院(临江大道),1,"[(114.313957, 30.57501)]"
惠农路,3,"[(114.066704, 30.5994), (114.073502, 30.602301), (114.05953, 30.59361)]"
华中师范大学佑铭体育馆,9,"[(114.358476, 30.5155271472), (114.358476, 30.5155271472), (114.358475, 30.515528), (114.358475, 30.515528), (114.358475, 30.515528), (114.358475, 30.515528), (114.358475, 30.515528), (114.358475, 30.515528), (114.358476, 30.5155271472)]"
古乐路,11,"[(114.2017, 30.59804), (114.202301, 30.5984), (114.20287, 30.59837), (114.20133, 30.5983), (114.2034, 30.599199), (114.20239, 30.59823), (114.20192, 30.60055), (114.203499, 30.6057), (114.201897, 30.6005), (114.202797, 30.6054), (114.20134, 30.59789)]"
新竹路,50,"[(114.4058, 30.49), (114.406403, 30.4909), (114.39903, 30.49116), (114.397903, 30.4902), (114.40965, 30.48968), (114.402633, 30.489233), (114.405363, 30.490388), (114.404022, 30.491131), (114.40232, 30.48855), (114.39973, 30.48957), (114.407402, 30.489201), (114.40566, 30.48882), (114.409401, 30.490101), (114.39939, 30.49), (114.404297, 30.4904), (114.405602, 30.4921), (114.40545, 30.49337), (114.39809, 30.49046), (114.40289, 30.49381), (114.399803, 30.4925), (114.40245, 30.493541), (114.4043, 30.49391), (114.40254, 30.48843), (114.404404, 30.48877), (114.405029, 30.4901), (114.40431, 30.49377), (114.40424, 30.48876), (114.40443, 30.4913), (114.40123, 30.49404), (114.405021, 30.489582), (114.4043, 30.49015), (114.398081, 30.491997), (114.40208, 30.48884), (114.40243, 30.48951), (114.40499, 30.49029), (114.40926, 30.48933), (114.40029, 30.4904), (114.404404, 30.4923), (114.40429, 30.49383), (114.3974, 30.490999), (114.40924, 30.48877), (114.39908, 30.49152), (114.408699, 30.4914), (114.406601, 30.493099), (114.40305, 30.48835), (114.403099, 30.488199), (114.403, 30.489799), (114.4024, 30.48882), (114.40607, 30.48986), (114.409401, 30.4886)]"
华中科技大学东校区,14,"[(114.432869, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605), (114.432869, 30.50605), (114.43287, 30.50605), (114.432869, 30.50605), (114.432869, 30.50605), (114.432869, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605), (114.43287, 30.50605)]"
紫笛苑小区,2,"[(114.299828, 30.53196), (114.29983, 30.53196)]"
